codigo_ibge,date,data,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,GWETTOP,GWETROOT,GWETPROF,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,anual_prodution
4123006,2007,20070702.0,11.64,20.8,16.26,18.55,26.76,15.15,21.0,12.33,79.06,0.25,92.43,0.09,0.34,0.01,0.33,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.75,0.73,0.77,17.0,22.26,33.38,87.41,114.65,11.53,0.3,1.48,2933.0
4123006,2008,20080701.5,12.225000000000001,19.125,15.155000000000001,17.36,25.76,14.315000000000001,19.53,11.47,78.47,0.29,92.42,0.08,0.34,0.01,0.32,1.12,1.73,0.55,1.13,2.455,3.98,1.105,2.755,0.73,0.73,0.77,17.994999999999997,23.875,33.445,95.78999999999999,124.675,12.665,0.34,1.66,2858.0
4123006,2009,20090702.0,11.34,20.4,16.33,18.45,26.44,15.04,20.64,12.45,82.19,0.67,92.36,0.09,0.4,0.01,0.38,1.08,1.65,0.52,1.14,2.41,3.79,1.07,2.67,0.79,0.77,0.78,17.67,23.65,33.42,94.3,125.55,12.34,0.33,1.59,2426.0
4123006,2010,20100702.0,10.63,18.64,15.9,17.37,25.05,13.92,18.79,12.02,84.25,0.36,92.4,0.06,0.3,0.01,0.29,1.14,1.73,0.59,1.08,2.58,3.98,1.27,2.56,0.84,0.84,0.88,16.69,23.0,33.44,89.04,121.79,11.58,0.32,1.55,3383.0
4123006,2011,20110702.0,10.47,19.29,16.23,17.66,25.21,14.69,19.37,12.27,82.62,0.32,92.42,0.08,0.34,0.01,0.34,1.12,1.66,0.58,1.09,2.51,3.86,1.17,2.64,0.81,0.8,0.85,17.43,23.58,33.41,93.28,124.24,12.2,0.34,1.64,3700.0
4123006,2012,20120701.5,12.41,20.475,15.29,17.9,27.505,15.04,20.700000000000003,11.6,76.59,0.14500000000000002,92.405,0.09,0.37,0.01,0.35,1.1,1.6549999999999998,0.575,1.11,2.52,3.95,1.23,2.68,0.71,0.7,0.73,18.060000000000002,24.2,33.475,95.155,125.83500000000001,12.43,0.315,1.5550000000000002,2176.0
4123006,2013,20130702.0,11.98,19.42,15.36,17.33,25.77,14.13,19.55,11.66,79.62,0.14,92.42,0.08,0.34,0.01,0.32,1.14,1.75,0.58,1.16,2.55,3.98,1.21,2.69,0.74,0.73,0.76,17.8,23.95,33.43,92.37,124.5,11.91,0.31,1.55,3304.0
4123006,2014,20140702.0,10.97,20.22,16.68,18.33,25.65,15.17,20.29,12.7,82.31,0.24,92.46,0.08,0.33,0.01,0.32,1.13,1.7,0.59,1.12,2.55,3.99,1.19,2.7,0.78,0.76,0.8,16.94,23.34,33.46,89.73,122.03,11.69,0.3,1.54,2885.0
4123006,2015,20150702.0,10.88,20.99,16.71,19.22,26.56,16.13,21.11,12.7,81.0,0.57,92.45,0.09,0.35,0.01,0.34,1.07,1.65,0.56,1.11,2.45,3.83,1.16,2.7,0.73,0.72,0.76,16.28,23.26,33.41,86.47,121.19,11.25,0.29,1.45,3451.0
4123006,2016,20160701.5,10.285,19.46,15.98,17.71,25.14,14.375,19.665,12.15,84.81,0.44,92.48,0.08499999999999999,0.355,0.01,0.345,1.09,1.745,0.55,1.19,2.41,3.9450000000000003,1.17,2.685,0.82,0.81,0.87,17.115000000000002,24.0,33.465,90.995,124.9,11.99,0.34,1.565,3384.0
4123006,2017,20170702.0,10.78,20.09,16.65,18.43,25.95,15.22,20.21,12.63,83.12,0.33,92.48,0.09,0.35,0.01,0.34,1.14,1.68,0.61,1.08,2.6,3.88,1.36,2.55,0.8,0.79,0.84,16.98,23.45,33.42,88.93,121.3,11.49,0.31,1.53,3900.0
4123105,2004,20040701.5,11.75,21.490000000000002,15.955,18.65,27.455,15.535,21.395,12.05,77.56,0.32,92.47,1.1749999999999998,2.08,0.555,1.52,1.11,1.7,0.58,1.12,2.47,3.92,1.18,2.68,0.67,0.645,0.66,18.255000000000003,23.37,34.015,94.85,120.435,12.465,0.34,1.6749999999999998,2600.0
4123105,2005,20050702.0,12.42,21.91,16.26,18.93,28.26,16.02,21.72,12.27,75.0,0.32,92.44,1.23,2.16,0.58,1.61,1.13,1.72,0.59,1.12,2.62,4.0,1.25,2.7,0.62,0.62,0.62,18.03,23.24,34.02,93.5,121.12,12.09,0.32,1.62,1800.0
4123105,2006,20060702.0,12.9,22.05,15.86,18.56,28.4,15.7,21.79,12.15,72.69,0.16,92.38,1.18,2.07,0.52,1.59,1.1,1.69,0.5,1.18,2.41,3.89,1.02,2.72,0.6,0.6,0.62,18.22,23.79,33.97,95.69,124.05,12.58,0.34,1.73,1980.0
4123105,2007,20070702.0,11.83,22.16,16.37,19.27,27.93,16.33,21.96,12.45,77.12,0.14,92.43,1.2,2.1,0.55,1.59,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.67,0.65,0.66,18.02,23.29,33.93,94.81,119.34,12.27,0.34,1.7,2650.0
4123105,2008,20080701.5,12.14,21.380000000000003,16.02,18.53,27.26,15.445,21.175,12.08,76.22,0.31,92.42,1.2,2.145,0.54,1.57,1.12,1.73,0.55,1.13,2.455,3.98,1.105,2.755,0.65,0.63,0.65,17.92,23.925,34.010000000000005,97.485,126.76,12.735,0.34,1.77,2750.0
4123105,2009,20090702.0,10.73,21.6,17.58,19.64,27.15,16.37,21.55,13.43,80.94,0.7,92.36,1.15,2.02,0.51,1.53,1.08,1.65,0.52,1.14,2.41,3.79,1.07,2.67,0.75,0.71,0.73,17.56,23.53,34.01,93.52,124.97,12.35,0.33,1.66,632.0
4123105,2010,20100702.0,10.98,20.94,16.04,18.37,26.74,15.15,21.03,12.15,81.69,0.27,92.4,1.24,2.15,0.55,1.55,1.14,1.73,0.59,1.08,2.58,3.98,1.27,2.56,0.77,0.75,0.78,17.19,22.91,33.99,92.12,119.98,12.05,0.33,1.68,3100.0
4123105,2011,20110702.0,11.99,21.56,15.97,18.69,27.78,15.72,21.44,12.08,76.69,0.27,92.42,1.17,2.05,0.53,1.56,1.12,1.66,0.58,1.09,2.51,3.86,1.17,2.64,0.64,0.63,0.65,17.91,23.71,33.95,95.77,125.18,12.45,0.35,1.74,3350.0
4123105,2012,20120701.5,12.67,22.9,15.64,19.09,28.705,16.325000000000003,22.560000000000002,11.84,72.56,0.14500000000000002,92.405,1.2,2.11,0.57,1.59,1.1,1.6549999999999998,0.575,1.11,2.52,3.95,1.23,2.68,0.59,0.59,0.6,18.915,24.11,34.035,98.545,126.49,12.925,0.34,1.73,3350.0
4123105,2013,20130702.0,11.26,20.63,16.44,18.55,26.51,15.55,20.57,12.39,79.75,0.14,92.42,1.2,2.15,0.56,1.55,1.14,1.75,0.58,1.16,2.55,3.98,1.21,2.69,0.72,0.69,0.71,18.13,23.67,34.02,95.27,124.16,12.39,0.34,1.71,3100.0
4123105,2014,20140702.0,11.34,22.06,16.88,19.27,27.62,16.46,21.87,12.82,77.5,0.3,92.46,1.19,2.12,0.52,1.6,1.13,1.7,0.59,1.12,2.55,3.99,1.19,2.7,0.66,0.64,0.66,18.14,23.61,34.0,96.23,121.99,12.46,0.34,1.7,1440.0
4123105,2015,20150702.0,10.34,21.89,18.09,20.14,27.26,17.17,21.84,13.85,81.56,1.14,92.45,1.14,2.04,0.52,1.51,1.07,1.65,0.56,1.11,2.45,3.83,1.16,2.7,0.7,0.67,0.68,17.26,23.66,33.96,92.32,123.79,11.84,0.32,1.64,2640.0
4123105,2016,20160701.5,10.885,21.145,17.055,19.134999999999998,26.51,15.535,20.950000000000003,12.94,81.88,0.41000000000000003,92.48,1.12,2.01,0.49,1.48,1.09,1.745,0.55,1.19,2.41,3.9450000000000003,1.17,2.685,0.82,0.8,0.84,18.305,24.19,34.025,96.09,126.21000000000001,12.745000000000001,0.35,1.775,2820.0
4123105,2017,20170702.0,10.6,21.65,17.14,19.3,27.16,16.26,21.6,13.06,81.69,0.25,92.48,1.25,2.17,0.55,1.63,1.14,1.68,0.61,1.08,2.6,3.88,1.36,2.55,0.73,0.7,0.71,18.07,24.05,34.0,95.25,124.68,12.54,0.34,1.71,3540.0
4123204,2004,20040701.5,11.75,21.490000000000002,15.955,18.65,27.455,15.535,21.395,12.05,77.56,0.32,92.47,1.1749999999999998,2.08,0.555,1.52,1.11,1.7,0.58,1.12,2.47,3.92,1.18,2.68,0.67,0.645,0.66,18.255000000000003,23.37,34.015,94.85,120.435,12.465,0.34,1.6749999999999998,2600.0
4123204,2005,20050702.0,12.42,21.91,16.26,18.93,28.26,16.02,21.72,12.27,75.0,0.32,92.44,1.23,2.16,0.58,1.61,1.13,1.72,0.59,1.12,2.62,4.0,1.25,2.7,0.62,0.62,0.62,18.03,23.24,34.02,93.5,121.12,12.09,0.32,1.62,2000.0
4123204,2006,20060702.0,12.9,22.05,15.86,18.56,28.4,15.7,21.79,12.15,72.69,0.16,92.38,1.18,2.07,0.52,1.59,1.1,1.69,0.5,1.18,2.41,3.89,1.02,2.72,0.6,0.6,0.62,18.22,23.79,33.97,95.69,124.05,12.58,0.34,1.73,2400.0
4123204,2007,20070702.0,11.83,22.16,16.37,19.27,27.93,16.33,21.96,12.45,77.12,0.14,92.43,1.2,2.1,0.55,1.59,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.67,0.65,0.66,18.02,23.29,33.93,94.81,119.34,12.27,0.34,1.7,2800.0
4123204,2008,20080701.5,12.14,21.380000000000003,16.02,18.53,27.26,15.445,21.175,12.08,76.22,0.31,92.42,1.2,2.145,0.54,1.57,1.12,1.73,0.55,1.13,2.455,3.98,1.105,2.755,0.65,0.63,0.65,17.92,23.925,34.010000000000005,97.485,126.76,12.735,0.34,1.77,2880.0
4123204,2009,20090702.0,10.73,21.6,17.58,19.64,27.15,16.37,21.55,13.43,80.94,0.7,92.36,1.15,2.02,0.51,1.53,1.08,1.65,0.52,1.14,2.41,3.79,1.07,2.67,0.75,0.71,0.73,17.56,23.53,34.01,93.52,124.97,12.35,0.33,1.66,2231.0
4123204,2010,20100702.0,10.98,20.94,16.04,18.37,26.74,15.15,21.03,12.15,81.69,0.27,92.4,1.24,2.15,0.55,1.55,1.14,1.73,0.59,1.08,2.58,3.98,1.27,2.56,0.77,0.75,0.78,17.19,22.91,33.99,92.12,119.98,12.05,0.33,1.68,3199.0
4123204,2011,20110702.0,11.99,21.56,15.97,18.69,27.78,15.72,21.44,12.08,76.69,0.27,92.42,1.17,2.05,0.53,1.56,1.12,1.66,0.58,1.09,2.51,3.86,1.17,2.64,0.64,0.63,0.65,17.91,23.71,33.95,95.77,125.18,12.45,0.35,1.74,3600.0
4123204,2012,20120701.5,12.67,22.9,15.64,19.09,28.705,16.325000000000003,22.560000000000002,11.84,72.56,0.14500000000000002,92.405,1.2,2.11,0.57,1.59,1.1,1.6549999999999998,0.575,1.11,2.52,3.95,1.23,2.68,0.59,0.59,0.6,18.915,24.11,34.035,98.545,126.49,12.925,0.34,1.73,2800.0
4123204,2013,20130702.0,11.26,20.63,16.44,18.55,26.51,15.55,20.57,12.39,79.75,0.14,92.42,1.2,2.15,0.56,1.55,1.14,1.75,0.58,1.16,2.55,3.98,1.21,2.69,0.72,0.69,0.71,18.13,23.67,34.02,95.27,124.16,12.39,0.34,1.71,3300.0
4123204,2014,20140702.0,11.34,22.06,16.88,19.27,27.62,16.46,21.87,12.82,77.5,0.3,92.46,1.19,2.12,0.52,1.6,1.13,1.7,0.59,1.12,2.55,3.99,1.19,2.7,0.66,0.64,0.66,18.14,23.61,34.0,96.23,121.99,12.46,0.34,1.7,1740.0
4123204,2015,20150702.0,10.34,21.89,18.09,20.14,27.26,17.17,21.84,13.85,81.56,1.14,92.45,1.14,2.04,0.52,1.51,1.07,1.65,0.56,1.11,2.45,3.83,1.16,2.7,0.7,0.67,0.68,17.26,23.66,33.96,92.32,123.79,11.84,0.32,1.64,3000.0
4123204,2016,20160701.5,10.885,21.145,17.055,19.134999999999998,26.51,15.535,20.950000000000003,12.94,81.88,0.41000000000000003,92.48,1.12,2.01,0.49,1.48,1.09,1.745,0.55,1.19,2.41,3.9450000000000003,1.17,2.685,0.82,0.8,0.84,18.305,24.19,34.025,96.09,126.21000000000001,12.745000000000001,0.35,1.775,2820.0
4123204,2017,20170702.0,10.6,21.65,17.14,19.3,27.16,16.26,21.6,13.06,81.69,0.25,92.48,1.25,2.17,0.55,1.63,1.14,1.68,0.61,1.08,2.6,3.88,1.36,2.55,0.73,0.7,0.71,18.07,24.05,34.0,95.25,124.68,12.54,0.34,1.71,3720.0
4123303,2004,20040701.5,12.65,23.799999999999997,17.775,20.55,30.55,17.76,23.795,13.12,75.72,0.53,92.47,1.1749999999999998,2.08,0.555,1.52,1.11,1.7,0.58,1.12,2.47,3.92,1.18,2.68,0.72,0.68,0.7,19.065,23.19,34.285,98.82,121.45,12.745000000000001,0.345,1.7349999999999999,2200.0
4123303,2005,20050702.0,12.8,24.21,17.97,21.05,30.74,18.3,24.01,13.24,73.75,0.18,92.44,1.23,2.16,0.58,1.61,1.13,1.72,0.59,1.12,2.62,4.0,1.25,2.7,0.65,0.62,0.63,17.73,23.35,34.28,95.38,123.38,12.39,0.32,1.62,1800.0
4123303,2006,20060702.0,12.87,23.93,18.39,20.85,30.66,18.54,23.99,13.73,73.44,0.2,92.38,1.18,2.07,0.52,1.59,1.1,1.69,0.5,1.18,2.41,3.89,1.02,2.72,0.64,0.62,0.64,18.5,23.65,34.23,96.94,124.16,12.66,0.35,1.78,1700.0
4123303,2007,20070702.0,12.44,24.31,17.93,21.32,30.62,18.81,24.15,13.31,76.81,0.06,92.43,1.2,2.1,0.55,1.59,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.69,0.66,0.67,18.37,23.05,34.2,98.45,118.94,12.48,0.34,1.65,2200.0
4123303,2008,20080701.5,13.05,23.43,17.47,20.605,30.630000000000003,17.755,23.285,12.94,72.75,0.14,92.42,1.2,2.145,0.54,1.57,1.12,1.73,0.55,1.13,2.455,3.98,1.105,2.755,0.63,0.6,0.62,18.9,24.034999999999997,34.275000000000006,100.59,126.45500000000001,13.14,0.355,1.815,2199.0
4123303,2009,20090702.0,12.12,24.4,18.79,21.64,30.55,18.74,24.22,13.98,76.75,0.43,92.36,1.15,2.02,0.51,1.53,1.08,1.65,0.52,1.14,2.41,3.79,1.07,2.67,0.66,0.62,0.64,18.34,23.48,34.27,97.69,125.3,12.71,0.35,1.77,2000.0
4123303,2010,20100702.0,11.47,22.93,17.4,19.76,29.34,16.91,23.13,12.88,80.5,0.22,92.4,1.24,2.15,0.55,1.55,1.14,1.73,0.59,1.08,2.58,3.98,1.27,2.56,0.77,0.73,0.77,18.48,22.86,34.24,96.27,120.46,12.2,0.34,1.72,3170.0
4123303,2011,20110702.0,11.7,23.32,18.25,20.69,29.51,18.0,23.15,13.49,78.69,0.08,92.42,1.17,2.05,0.53,1.56,1.12,1.66,0.58,1.09,2.51,3.86,1.17,2.64,0.77,0.73,0.77,18.69,24.01,34.21,100.3,125.38,12.97,0.35,1.71,2978.0
4123303,2012,20120701.5,12.965,24.645,17.58,21.240000000000002,32.04,18.63,24.485,13.0,71.56,0.1,92.405,1.2,2.11,0.57,1.59,1.1,1.6549999999999998,0.575,1.11,2.52,3.95,1.23,2.68,0.62,0.59,0.61,19.465,24.28,34.305,103.035,128.51999999999998,13.105,0.36,1.81,1360.0
4123303,2013,20130702.0,12.18,23.26,18.29,20.46,29.8,17.8,23.15,13.55,77.5,0.2,92.42,1.2,2.15,0.56,1.55,1.14,1.75,0.58,1.16,2.55,3.98,1.21,2.69,0.69,0.66,0.68,18.95,23.84,34.3,100.05,125.94,13.04,0.36,1.8,2119.0
4123303,2014,20140702.0,12.23,24.51,18.48,21.91,30.88,19.36,24.42,13.73,75.69,0.35,92.46,1.19,2.12,0.52,1.6,1.13,1.7,0.59,1.12,2.55,3.99,1.19,2.7,0.64,0.62,0.64,18.17,23.48,34.25,97.51,123.16,12.73,0.34,1.73,1350.0
4123303,2015,20150702.0,12.22,25.12,19.48,22.23,31.47,19.58,24.97,14.59,75.75,0.59,92.45,1.14,2.04,0.52,1.51,1.07,1.65,0.56,1.11,2.45,3.83,1.16,2.7,0.63,0.61,0.62,17.77,23.6,34.22,94.15,123.16,12.2,0.34,1.69,2700.0
4123303,2016,20160701.5,12.0,23.325,18.29,20.814999999999998,29.93,17.884999999999998,23.189999999999998,13.64,78.62,0.15,92.48,1.12,2.01,0.49,1.48,1.09,1.745,0.55,1.19,2.41,3.9450000000000003,1.17,2.685,0.74,0.71,0.74,18.485,24.22,34.295,96.865,126.105,13.030000000000001,0.36,1.8,3100.0
4123303,2017,20170702.0,12.02,24.18,18.85,21.25,30.66,18.55,24.12,14.1,77.81,0.32,92.48,1.25,2.17,0.55,1.63,1.14,1.68,0.61,1.08,2.6,3.88,1.36,2.55,0.68,0.65,0.67,18.29,24.08,34.28,96.52,126.23,12.99,0.34,1.73,3250.0
4123402,2004,20040701.5,11.915,23.43,16.9,20.01,29.365000000000002,17.29,23.285,12.600000000000001,74.78,0.45,92.47,1.1749999999999998,2.08,0.555,1.52,1.11,1.7,0.58,1.12,2.47,3.92,1.18,2.68,0.72,0.7,0.7,18.6,23.365000000000002,34.015,96.12,120.275,12.515,0.34,1.7,1610.0
4123402,2005,20050702.0,12.44,23.35,17.08,20.23,29.78,17.66,23.27,12.76,72.44,0.14,92.44,1.23,2.16,0.58,1.61,1.13,1.72,0.59,1.12,2.62,4.0,1.25,2.7,0.67,0.67,0.67,18.2,23.24,34.02,94.3,121.1,12.09,0.32,1.62,1750.0
4123402,2006,20060702.0,12.52,23.44,17.34,20.28,29.73,17.78,23.18,13.0,71.19,0.19,92.38,1.18,2.07,0.52,1.59,1.1,1.69,0.5,1.18,2.41,3.89,1.02,2.72,0.66,0.66,0.66,17.87,23.74,33.97,93.36,123.9,12.33,0.34,1.74,1610.0
4123402,2007,20070702.0,11.88,23.9,17.38,20.64,29.62,18.14,23.48,13.0,75.19,0.04,92.43,1.2,2.1,0.55,1.59,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.72,0.7,0.7,17.92,23.33,33.93,92.9,119.41,12.21,0.34,1.7,2850.0
4123402,2008,20080701.5,12.41,22.86,16.93,19.845,28.94,17.33,22.515,12.63,73.28,0.135,92.42,1.2,2.145,0.54,1.57,1.12,1.73,0.55,1.13,2.455,3.98,1.105,2.755,0.705,0.7,0.7,18.17,23.93,34.010000000000005,96.72999999999999,126.675,12.774999999999999,0.345,1.775,2650.0
4123402,2009,20090702.0,10.71,23.13,18.58,20.9,28.57,17.87,22.94,13.98,79.75,0.38,92.36,1.15,2.02,0.51,1.53,1.08,1.65,0.52,1.14,2.41,3.79,1.07,2.67,0.81,0.79,0.78,17.59,23.41,34.01,92.68,124.82,12.25,0.34,1.67,1800.0
4123402,2010,20100702.0,10.97,22.85,16.83,19.24,28.62,16.87,22.56,12.51,79.5,0.13,92.4,1.24,2.15,0.55,1.55,1.14,1.73,0.59,1.08,2.58,3.98,1.27,2.56,0.77,0.74,0.73,17.28,22.88,33.99,91.52,119.86,12.1,0.32,1.65,3440.0
4123402,2011,20110702.0,11.59,23.05,16.95,19.85,28.68,17.47,22.94,12.63,76.44,0.09,92.42,1.17,2.05,0.53,1.56,1.12,1.66,0.58,1.09,2.51,3.86,1.17,2.64,0.73,0.72,0.71,17.59,23.74,33.95,95.09,124.91,12.63,0.35,1.73,3500.0
4123402,2012,20120701.5,12.305,24.61,17.049999999999997,20.450000000000003,30.47,17.895,24.145000000000003,12.76,71.31,0.09,92.405,1.2,2.11,0.57,1.59,1.1,1.6549999999999998,0.575,1.11,2.52,3.95,1.23,2.68,0.67,0.67,0.67,18.845,24.064999999999998,34.035,99.30000000000001,126.5,12.915,0.34,1.725,2520.0
4123402,2013,20130702.0,11.27,22.55,17.61,19.87,28.3,17.32,22.37,13.18,78.19,0.13,92.42,1.2,2.15,0.56,1.55,1.14,1.75,0.58,1.16,2.55,3.98,1.21,2.69,0.78,0.76,0.75,18.17,23.64,34.02,95.43,123.88,12.48,0.34,1.67,3325.0
4123402,2014,20140702.0,11.09,23.85,17.9,20.87,29.26,18.51,23.6,13.43,76.88,0.22,92.46,1.19,2.12,0.52,1.6,1.13,1.7,0.59,1.12,2.55,3.99,1.19,2.7,0.73,0.72,0.71,18.0,23.58,34.0,94.84,122.06,12.55,0.34,1.66,2334.0
4123402,2015,20150702.0,10.31,23.7,19.28,21.48,28.94,18.8,23.5,14.59,79.94,0.91,92.45,1.14,2.04,0.52,1.51,1.07,1.65,0.56,1.11,2.45,3.83,1.16,2.7,0.78,0.76,0.75,17.44,23.58,33.96,91.51,123.56,11.64,0.32,1.61,3480.0
4123402,2016,20160701.5,11.14,22.86,17.785,20.255000000000003,28.35,17.265,22.625,13.31,79.22,0.18,92.48,1.12,2.01,0.49,1.48,1.09,1.745,0.55,1.19,2.41,3.9450000000000003,1.17,2.685,0.8,0.77,0.77,18.245,24.270000000000003,34.025,97.355,126.175,12.765,0.355,1.77,3100.0
4123402,2017,20170702.0,10.46,23.48,18.41,20.48,28.98,18.11,23.29,13.85,79.69,0.22,92.48,1.25,2.17,0.55,1.63,1.14,1.68,0.61,1.08,2.6,3.88,1.36,2.55,0.77,0.75,0.74,18.19,23.99,34.0,95.16,124.3,12.6,0.34,1.69,3500.0
4123501,2004,20040701.5,7.835,25.175,17.57,20.634999999999998,28.25,19.585,24.17,12.82,71.815,0.12,92.47,1.1749999999999998,2.08,0.555,1.52,1.11,1.7,0.58,1.12,2.47,3.92,1.18,2.68,0.73,0.72,0.71,18.52,23.325000000000003,33.739999999999995,95.52000000000001,119.94,12.375,0.335,1.565,1701.0
4123501,2005,20050702.0,8.23,25.73,17.9,21.66,27.91,20.72,24.4,13.12,71.62,0.13,92.44,1.23,2.16,0.58,1.61,1.13,1.72,0.59,1.12,2.62,4.0,1.25,2.7,0.71,0.7,0.7,17.59,22.61,33.73,91.19,118.93,11.71,0.3,1.51,2760.0
4123501,2006,20060702.0,8.32,25.17,18.4,21.15,28.05,20.63,24.4,13.49,67.56,0.16,92.38,1.18,2.07,0.52,1.59,1.1,1.69,0.5,1.18,2.41,3.89,1.02,2.72,0.66,0.67,0.67,17.92,23.46,33.71,93.91,121.76,12.27,0.33,1.65,1992.0
4123501,2007,20070702.0,7.7,26.37,18.27,21.73,28.8,21.0,25.23,13.49,72.5,0.19,92.43,1.2,2.1,0.55,1.59,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.71,0.71,0.7,17.12,22.38,33.66,89.0,116.36,11.54,0.3,1.49,2843.0
4123501,2008,20080701.5,8.155,24.759999999999998,17.435000000000002,20.62,27.505000000000003,19.6,23.455,12.7,70.06,0.10500000000000001,92.42,1.2,2.145,0.54,1.57,1.12,1.73,0.55,1.13,2.455,3.98,1.105,2.755,0.69,0.7,0.69,18.689999999999998,23.865000000000002,33.735,98.605,124.63,12.955,0.34,1.68,3350.0
4123501,2009,20090702.0,6.98,25.61,18.44,21.96,28.22,20.65,24.64,13.55,75.81,0.54,92.36,1.15,2.02,0.51,1.53,1.08,1.65,0.52,1.14,2.41,3.79,1.07,2.67,0.81,0.78,0.77,17.88,23.41,33.72,96.6,124.02,12.39,0.34,1.66,1299.0
4123501,2010,20100702.0,7.09,23.7,17.64,20.02,27.18,18.61,23.18,12.88,76.44,0.2,92.4,1.24,2.15,0.55,1.55,1.14,1.73,0.59,1.08,2.58,3.98,1.27,2.56,0.77,0.75,0.73,17.18,22.73,33.72,89.97,119.25,11.49,0.3,1.46,3562.0
4123501,2011,20110702.0,7.84,25.47,18.12,20.81,28.03,20.19,24.09,13.24,71.38,0.12,92.42,1.17,2.05,0.53,1.56,1.12,1.66,0.58,1.09,2.51,3.86,1.17,2.64,0.68,0.69,0.68,17.47,23.72,33.69,93.6,124.91,12.04,0.34,1.67,3226.0
4123501,2012,20120701.5,8.41,26.225,17.505000000000003,21.435000000000002,29.67,20.865000000000002,25.200000000000003,12.76,68.435,0.07,92.405,1.2,2.11,0.57,1.59,1.1,1.6549999999999998,0.575,1.11,2.52,3.95,1.23,2.68,0.66,0.68,0.67,18.560000000000002,24.485,33.76,97.825,127.53,12.515,0.33,1.625,1360.0
4123501,2013,20130702.0,7.41,24.75,18.11,20.64,27.33,19.49,23.49,13.31,75.44,0.14,92.42,1.2,2.15,0.56,1.55,1.14,1.75,0.58,1.16,2.55,3.98,1.21,2.69,0.75,0.73,0.71,17.79,23.64,33.73,92.7,123.16,12.05,0.32,1.61,2748.0
4123501,2014,20140702.0,7.38,25.31,19.02,21.68,28.01,20.63,24.64,14.1,76.31,0.27,92.46,1.19,2.12,0.52,1.6,1.13,1.7,0.59,1.12,2.55,3.99,1.19,2.7,0.78,0.75,0.74,17.27,23.05,33.73,90.62,120.35,11.79,0.31,1.56,2889.0
4123501,2015,20150702.0,7.35,26.35,19.33,22.77,28.28,21.52,25.05,14.34,74.44,0.69,92.45,1.14,2.04,0.52,1.51,1.07,1.65,0.56,1.11,2.45,3.83,1.16,2.7,0.7,0.7,0.7,16.74,23.59,33.69,88.43,121.12,11.5,0.3,1.52,2970.0
4123501,2016,20160701.5,6.98,24.955,18.39,20.905,27.075000000000003,19.354999999999997,23.86,13.49,76.315,0.125,92.48,1.12,2.01,0.49,1.48,1.09,1.745,0.55,1.19,2.41,3.9450000000000003,1.17,2.685,0.78,0.75,0.74,17.845,24.134999999999998,33.75,95.89,124.77000000000001,12.434999999999999,0.35,1.75,3213.0
4123501,2017,20170702.0,7.38,25.6,18.71,21.52,28.19,20.33,24.36,13.73,75.31,0.42,92.48,1.25,2.17,0.55,1.63,1.14,1.68,0.61,1.08,2.6,3.88,1.36,2.55,0.74,0.72,0.71,17.22,23.46,33.71,89.13,123.29,11.69,0.31,1.54,3100.0
4123600,2004,20040701.5,12.13,24.335,17.485,20.564999999999998,30.125,18.060000000000002,24.035,13.0,74.09,0.405,92.47,1.1749999999999998,2.08,0.555,1.52,1.11,1.7,0.58,1.12,2.47,3.92,1.18,2.68,0.66,0.63,0.635,19.33,23.770000000000003,34.285,101.92,122.4,13.09,0.35,1.7349999999999999,1200.0
4123600,2005,20050702.0,12.34,24.3,17.73,20.98,30.63,18.45,24.08,13.12,72.0,0.14,92.44,1.23,2.16,0.58,1.61,1.13,1.72,0.59,1.12,2.62,4.0,1.25,2.7,0.62,0.61,0.62,18.55,23.21,34.28,97.07,122.75,12.66,0.34,1.65,1300.0
4123600,2006,20060702.0,12.38,24.3,18.32,21.07,30.19,18.71,24.04,13.67,71.75,0.12,92.38,1.18,2.07,0.52,1.59,1.1,1.69,0.5,1.18,2.41,3.89,1.02,2.72,0.61,0.6,0.61,18.67,23.84,34.23,99.24,125.36,12.98,0.37,1.82,1050.0
4123600,2007,20070702.0,11.72,24.41,18.05,21.19,29.93,18.87,24.02,13.43,75.31,0.03,92.43,1.2,2.1,0.55,1.59,1.13,1.73,0.58,1.13,2.51,3.95,1.25,2.69,0.67,0.63,0.65,18.67,23.16,34.2,99.05,121.24,12.77,0.34,1.72,2741.0
