codigo_ibge,date,data,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,GWETTOP,GWETROOT,GWETPROF,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
4117602,2020,20200701.5,11.295,17.605,12.85,15.2,23.825,12.91,17.805,10.44,76.19,0.25,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.6,0.59,0.63,17.740000000000002,22.99,33.16,90.77000000000001,117.36000000000001,11.87,0.31,1.59
4117701,2017,20170702.5,11.225000000000001,19.384999999999998,14.774999999999999,17.075,25.415,13.71,19.04,11.54,81.56,0.395,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.67,0.6,0.62,15.65,23.61,33.36,82.47,121.235,10.945,0.3,1.4649999999999999
4117701,2018,20180702.0,11.31,19.65,15.37,17.35,25.43,14.29,19.32,11.96,79.81,0.48,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.64,0.59,0.61,15.74,23.53,33.45,82.71,122.5,11.01,0.29,1.45
4117701,2019,20190702.0,11.56,20.58,15.35,17.94,26.3,14.73,20.15,11.96,79.5,0.47,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.62,0.55,0.58,15.55,23.46,33.4,81.37,123.12,10.92,0.29,1.45
4117701,2020,20200701.5,13.024999999999999,19.560000000000002,13.87,16.545,26.715,13.535,19.04,10.8,74.815,0.25,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.59,0.54,0.55,17.5,22.965,33.45,91.39,118.945,11.915,0.325,1.59
4117800,2017,20170702.5,9.42,20.925,16.93,18.93,25.695,16.295,21.060000000000002,12.88,83.88,0.42000000000000004,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.75,0.73,0.77,17.53,23.799999999999997,33.655,90.56,123.41999999999999,11.870000000000001,0.32,1.565
4117800,2018,20180702.0,9.48,20.59,17.47,19.09,25.57,16.07,20.69,13.37,83.38,0.32,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.75,0.73,0.77,17.28,23.61,33.72,91.26,122.28,12.0,0.31,1.59
4117800,2019,20190702.0,9.78,21.71,17.2,19.86,26.72,17.3,21.81,13.12,80.31,0.37,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.72,0.7,0.73,17.04,23.24,33.67,90.66,123.21,11.67,0.31,1.59
4117800,2020,20200701.5,12.515,21.805,15.225000000000001,18.33,28.32,16.255,21.925,11.54,70.59,0.15,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.67,0.66,0.7,19.1,22.845,33.739999999999995,98.61,119.36500000000001,12.75,0.36,1.77
4117909,2017,20170702.5,10.305,22.65,17.875,20.07,28.025,17.625,22.54,13.37,81.19,0.435,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.77,0.75,0.74,17.34,23.615000000000002,33.650000000000006,89.935,123.62,11.55,0.315,1.5750000000000002
4117909,2018,20180702.0,10.43,22.48,18.35,20.54,27.9,17.48,22.37,13.79,80.0,0.27,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.77,0.74,0.73,17.15,23.42,33.72,91.52,122.44,12.0,0.32,1.57
4117909,2019,20190702.0,11.15,23.75,17.65,20.94,29.1,18.4,23.55,13.12,74.94,0.2,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.7,0.7,0.7,17.1,23.37,33.68,90.02,125.15,11.69,0.31,1.52
4117909,2020,20200701.5,13.525,24.055,16.064999999999998,19.630000000000003,30.5,17.365000000000002,23.505000000000003,11.9,68.22,0.04,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.65,0.66,0.66,19.05,22.685,33.739999999999995,98.64500000000001,117.005,12.594999999999999,0.35,1.76
4118006,2017,20170702.5,11.285,24.0,18.14,20.689999999999998,29.515,18.314999999999998,23.705,13.61,77.5,0.27,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.69,0.63,0.63,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4118006,2018,20180702.0,11.41,23.95,17.97,20.94,29.81,18.15,23.58,13.37,75.38,0.15,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.68,0.62,0.62,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4118006,2019,20190702.0,12.69,25.22,17.94,21.67,30.98,19.68,24.86,13.43,70.44,0.15,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.59,0.58,0.58,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4118006,2020,20200701.5,14.285,25.509999999999998,16.005000000000003,20.08,31.835,18.175,24.795,11.78,62.97,0.045,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.55,0.56,0.57,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4118105,2017,20170702.5,10.495000000000001,23.475,18.405,20.47,28.96,18.09,23.259999999999998,13.79,79.655,0.215,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.77,0.75,0.74,18.345,24.045,34.2,98.19,125.30000000000001,12.78,0.35,1.79
4118105,2018,20180702.0,11.15,23.19,18.36,20.83,29.35,18.28,23.02,13.79,76.94,0.09,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.76,0.73,0.73,18.28,24.01,34.24,98.46,125.15,12.72,0.34,1.7
4118105,2019,20190702.0,12.7,24.95,18.05,21.55,31.02,19.39,24.64,13.55,71.56,0.11,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.65,0.66,0.66,18.48,23.83,34.2,96.77,127.18,12.62,0.35,1.73
4118105,2020,20200701.5,13.84,24.585,16.295,20.075,31.255000000000003,17.805,24.16,12.115,66.41,0.04,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.62,0.64,0.64,20.28,23.305,34.28,106.88499999999999,123.265,13.62,0.39,1.95
4118303,2017,20170702.5,10.835,24.43,18.78,21.175,29.88,18.995,24.025,14.01,77.97,0.16,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.68,0.65,0.66,18.345,24.045,34.2,98.19,125.30000000000001,12.78,0.35,1.79
4118303,2018,20180702.0,11.27,23.94,19.05,21.51,30.05,18.76,23.76,14.28,76.44,0.12,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.7,0.66,0.66,18.28,24.01,34.24,98.46,125.15,12.72,0.34,1.7
4118303,2019,20190702.0,13.08,26.01,18.3,22.14,32.02,20.43,25.64,13.61,68.56,0.09,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.56,0.58,0.58,18.48,23.83,34.2,96.77,127.18,12.62,0.35,1.73
4118303,2020,20200701.5,13.71,24.975,16.759999999999998,20.71,31.615000000000002,18.619999999999997,24.84,12.39,66.625,0.03,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.58,0.59,0.59,20.28,23.305,34.28,106.88499999999999,123.265,13.62,0.39,1.95
4118402,2017,20170702.5,11.36,23.39,18.29,20.545,29.314999999999998,17.885,23.21,13.73,79.0,0.305,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.66,0.62,0.64,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4118402,2018,20180702.0,11.45,22.9,18.52,20.83,29.62,17.73,22.92,13.98,78.44,0.11,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.69,0.65,0.66,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4118402,2019,20190702.0,13.2,24.87,18.03,21.54,31.15,19.45,24.77,13.43,71.62,0.12,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.55,0.55,0.55,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4118402,2020,20200701.5,14.135000000000002,24.185000000000002,16.485,20.105,31.43,17.785,24.200000000000003,12.27,67.09,0.03,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.55,0.55,0.55,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4118451,2017,20170702.5,8.184999999999999,25.564999999999998,18.9,21.41,28.395,19.865000000000002,24.255000000000003,13.98,75.97,0.36,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.72,0.71,0.7,17.189999999999998,23.450000000000003,33.650000000000006,89.10499999999999,123.26,11.64,0.31,1.53
4118451,2018,20180702.0,7.61,25.44,19.27,21.86,28.0,20.43,24.06,14.28,75.38,0.24,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.71,0.71,0.7,17.3,23.36,33.72,91.11,122.09,11.87,0.31,1.57
4118451,2019,20190702.0,8.3,26.36,18.81,22.26,28.97,21.07,25.11,13.92,71.56,0.16,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.68,0.68,0.68,16.99,23.25,33.68,88.73,123.98,11.41,0.3,1.48
4118451,2020,20200701.5,10.125,26.509999999999998,17.235,21.255,29.98,20.185000000000002,25.185000000000002,12.635,66.09,0.03,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.63,0.66,0.65,18.83,22.6,33.739999999999995,98.685,117.25,12.69,0.35,1.78
4118501,2017,20170702.5,10.19,19.835,16.015,18.060000000000002,25.240000000000002,14.96,19.84,12.33,82.62,0.33999999999999997,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.78,0.77,0.81,17.15,23.405,33.06,89.1,119.805,11.72,0.29,1.455
4118501,2018,20180702.0,10.14,19.86,16.4,18.42,25.18,15.03,19.93,12.57,82.19,0.38,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.77,0.76,0.81,16.63,23.29,33.15,88.09,121.86,11.59,0.29,1.46
4118501,2019,20190702.0,10.6,20.39,16.44,18.66,25.6,15.73,20.43,12.7,81.69,0.34,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.75,0.73,0.78,16.5,23.25,33.11,85.89,122.2,11.22,0.29,1.42
4118501,2020,20200701.5,12.865,20.435000000000002,14.37,17.369999999999997,27.439999999999998,14.81,20.54,11.11,73.41,0.165,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.67,0.66,0.7,18.955,23.09,33.16,99.66,118.62,12.75,0.34,1.605
4118600,2017,20170702.5,11.285,18.71,14.915,16.965,25.165,13.92,18.92,11.57,83.315,0.39,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.67,0.64,0.67,14.510000000000002,23.31,33.06,76.445,119.72,10.22,0.275,1.41
4118600,2018,20180702.0,11.34,18.76,15.31,17.18,25.25,14.04,18.89,11.9,82.5,0.52,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.66,0.62,0.66,15.05,23.27,33.16,78.8,121.06,10.28,0.27,1.34
4118600,2019,20190702.0,11.58,19.92,15.58,17.82,26.3,14.68,19.91,12.08,81.62,0.48,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.63,0.59,0.62,14.31,23.28,33.11,75.52,122.17,9.95,0.27,1.4
4118600,2020,20200701.5,13.245000000000001,18.71,14.030000000000001,16.314999999999998,26.555,13.42,18.9,10.93,77.12,0.26,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.57,0.61,16.705,22.83,33.16,86.82,117.32,11.440000000000001,0.305,1.56
4118709,2017,20170702.5,11.285,18.71,14.915,16.965,25.165,13.92,18.92,11.57,83.315,0.39,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.67,0.64,0.67,14.510000000000002,23.31,33.06,76.445,119.72,10.22,0.275,1.41
4118709,2018,20180702.0,11.34,18.76,15.31,17.18,25.25,14.04,18.89,11.9,82.5,0.52,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.66,0.62,0.66,15.05,23.27,33.16,78.8,121.06,10.28,0.27,1.34
4118709,2019,20190702.0,11.58,19.92,15.58,17.82,26.3,14.68,19.91,12.08,81.62,0.48,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.63,0.59,0.62,14.31,23.28,33.11,75.52,122.17,9.95,0.27,1.4
4118709,2020,20200701.5,13.245000000000001,18.71,14.030000000000001,16.314999999999998,26.555,13.42,18.9,10.93,77.12,0.26,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.57,0.61,16.705,22.83,33.16,86.82,117.32,11.440000000000001,0.305,1.56
4118808,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.09,0.35,0.01,0.34,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4118808,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.1,0.43,0.01,0.41,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4118808,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.09,0.37,0.01,0.35,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4118808,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.11,0.41,0.02,0.4,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4118857,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,1.98,3.575,0.88,2.665,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4118857,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,1.83,3.4,0.76,2.64,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4118857,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,1.88,3.5,0.77,2.68,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4118857,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,1.93,3.6950000000000003,0.74,2.915,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119004,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.19,0.34,0.09,0.25,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119004,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.2,0.37,0.09,0.27,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119004,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.2,0.36,0.09,0.26,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119004,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.2,0.38,0.09,0.295,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119202,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.08,0.2,0.02,0.16,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119202,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.09,0.28,0.02,0.25,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119202,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.09,0.28,0.02,0.25,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119202,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.09,0.27,0.02,0.24,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119251,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.19,0.34,0.09,0.25,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119251,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.2,0.37,0.09,0.27,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119251,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.2,0.36,0.09,0.26,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119251,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.2,0.38,0.09,0.295,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119301,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.9,1.705,0.445,1.2850000000000001,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119301,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.89,1.67,0.42,1.27,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119301,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.88,1.69,0.41,1.27,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119301,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.9,1.71,0.41,1.3,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119400,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.05,0.295,0.02,0.27,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119400,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.07,0.35,0.02,0.34,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119400,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.05,0.3,0.02,0.29,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119400,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.07,0.34,0.02,0.315,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119509,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.25,0.56,0.1,0.46,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119509,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.24,0.55,0.09,0.47,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119509,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.25,0.55,0.09,0.47,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119509,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.25,0.57,0.09,0.48,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119608,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.2,0.4,0.09,0.3,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119608,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.21,0.43,0.09,0.34,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119608,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,0.2,0.41,0.09,0.31,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119608,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,0.22,0.425,0.09,0.33,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119657,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,1.32,2.18,0.62,1.58,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119657,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,1.2,2.09,0.56,1.52,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
4119657,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,96.38,1.23,2.13,0.59,1.55,2.12,3.35,1.15,2.21,3.84,5.59,1.93,3.52,0.66,0.65,0.67,17.71,23.19,33.94,94.55,124.02,12.41,0.34,1.7
4119657,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,96.36,1.3,2.26,0.62,1.66,2.16,3.45,1.07,2.275,3.91,5.725,1.7149999999999999,3.715,0.61,0.62,0.63,19.36,22.915,34.015,102.44,120.495,13.215,0.38,1.915
4119806,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,96.41,0.18,0.29,0.09,0.19,2.23,3.425,1.32,2.1,4.09,5.52,2.375,3.04,0.76,0.73,0.74,18.14,23.82,33.93,94.865,124.18,12.315,0.33,1.645
4119806,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,96.4,0.18,0.32,0.09,0.23,2.09,3.21,1.17,2.05,3.84,5.36,2.0,3.26,0.73,0.71,0.72,18.1,23.59,33.99,97.05,123.35,12.49,0.33,1.62
